sample_id,variety,observable_id,species_id,source_species_code,source_value,source_unit,source_basis,canonical_value,canonical_unit,canonical_basis,uncertainty_value,uncertainty_type,uncertainty_scope,uncertainty_status,source_derived,protected_target,source_path,source_row_lineage
R16,Robusta,bioactives,total_organic_acids,totOA,37.64,g/L,directly_reported_beverage_volumetric_concentration,37.64,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R16
R16,Robusta,lipids,total_lipids,LP,0.11,g/100 mL,directly_reported_beverage_volumetric_concentration,1.1,kg/m^3,beverage_volume,18.7,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/lipids.csv,R16
R16,Robusta,total_solids,,,11.03,g/100 mL,directly_reported_beverage_volumetric_concentration,110.3,kg/m^3,beverage_volume,5.6,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/total_solids.csv,R16
R17,Robusta,bioactives,3_caffeoylquinic_acid,3CQA,2.19,g/L,directly_reported_beverage_volumetric_concentration,2.19,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R17
R17,Robusta,bioactives,3_5_dicaffeoylquinic_acid,3_5diCQA,0.39,g/L,directly_reported_beverage_volumetric_concentration,0.39,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R17
R17,Robusta,bioactives,5_caffeoylquinic_acid,5CQA,2.87,g/L,directly_reported_beverage_volumetric_concentration,2.87,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R17
R17,Robusta,bioactives,acetic_acid,AA,9.57,g/L,directly_reported_beverage_volumetric_concentration,9.57,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R17
R17,Robusta,bioactives,citric_acid,CA,15.78,g/L,directly_reported_beverage_volumetric_concentration,15.78,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R17
R17,Robusta,bioactives,caffeine,CF,6.53,g/L,directly_reported_beverage_volumetric_concentration,6.53,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R17
R17,Robusta,bioactives,ferulic_acid,FA,0.37,g/L,directly_reported_beverage_volumetric_concentration,0.37,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R17
R17,Robusta,bioactives,tartaric_acid,TA,2.41,g/L,directly_reported_beverage_volumetric_concentration,2.41,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R17
R17,Robusta,bioactives,trigonelline,TR,2.5,g/L,directly_reported_beverage_volumetric_concentration,2.5,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R17
R17,Robusta,bioactives,total_chlorogenic_acids,totCQA,5.46,g/L,directly_reported_beverage_volumetric_concentration,5.46,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R17
R17,Robusta,bioactives,total_organic_acids,totOA,27.77,g/L,directly_reported_beverage_volumetric_concentration,27.77,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R17
R17,Robusta,lipids,total_lipids,LP,0.08,g/100 mL,directly_reported_beverage_volumetric_concentration,0.8,kg/m^3,beverage_volume,16.9,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/lipids.csv,R17
R17,Robusta,total_solids,,,9.13,g/100 mL,directly_reported_beverage_volumetric_concentration,91.30000000000001,kg/m^3,beverage_volume,2.7,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/total_solids.csv,R17
R18,Robusta,bioactives,3_caffeoylquinic_acid,3CQA,2.05,g/L,directly_reported_beverage_volumetric_concentration,2.05,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R18
R18,Robusta,bioactives,3_5_dicaffeoylquinic_acid,3_5diCQA,0.37,g/L,directly_reported_beverage_volumetric_concentration,0.37,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R18
R18,Robusta,bioactives,5_caffeoylquinic_acid,5CQA,2.95,g/L,directly_reported_beverage_volumetric_concentration,2.95,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R18
R18,Robusta,bioactives,acetic_acid,AA,9.67,g/L,directly_reported_beverage_volumetric_concentration,9.67,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R18
R18,Robusta,bioactives,citric_acid,CA,15.73,g/L,directly_reported_beverage_volumetric_concentration,15.73,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R18
R18,Robusta,bioactives,caffeine,CF,6.57,g/L,directly_reported_beverage_volumetric_concentration,6.57,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R18
R18,Robusta,bioactives,ferulic_acid,FA,0.33,g/L,directly_reported_beverage_volumetric_concentration,0.33,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R18
R18,Robusta,bioactives,tartaric_acid,TA,2.41,g/L,directly_reported_beverage_volumetric_concentration,2.41,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R18
R18,Robusta,bioactives,trigonelline,TR,2.56,g/L,directly_reported_beverage_volumetric_concentration,2.56,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R18
R18,Robusta,bioactives,total_chlorogenic_acids,totCQA,5.36,g/L,directly_reported_beverage_volumetric_concentration,5.36,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R18
R18,Robusta,bioactives,total_organic_acids,totOA,27.81,g/L,directly_reported_beverage_volumetric_concentration,27.81,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R18
R18,Robusta,lipids,total_lipids,LP,0.09,g/100 mL,directly_reported_beverage_volumetric_concentration,0.8999999999999999,kg/m^3,beverage_volume,19.0,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/lipids.csv,R18
R18,Robusta,total_solids,,,9.53,g/100 mL,directly_reported_beverage_volumetric_concentration,95.3,kg/m^3,beverage_volume,1.8,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/total_solids.csv,R18
R19,Robusta,bioactives,3_caffeoylquinic_acid,3CQA,1.93,g/L,directly_reported_beverage_volumetric_concentration,1.93,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R19
R19,Robusta,bioactives,3_5_dicaffeoylquinic_acid,3_5diCQA,0.35,g/L,directly_reported_beverage_volumetric_concentration,0.35,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R19
R19,Robusta,bioactives,5_caffeoylquinic_acid,5CQA,2.67,g/L,directly_reported_beverage_volumetric_concentration,2.67,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R19
R19,Robusta,bioactives,acetic_acid,AA,11.35,g/L,directly_reported_beverage_volumetric_concentration,11.35,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R19
R19,Robusta,bioactives,citric_acid,CA,14.17,g/L,directly_reported_beverage_volumetric_concentration,14.17,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R19
R19,Robusta,bioactives,caffeine,CF,6.22,g/L,directly_reported_beverage_volumetric_concentration,6.22,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R19
R19,Robusta,bioactives,ferulic_acid,FA,0.32,g/L,directly_reported_beverage_volumetric_concentration,0.32,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R19
R19,Robusta,bioactives,tartaric_acid,TA,2.26,g/L,directly_reported_beverage_volumetric_concentration,2.26,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R19
R19,Robusta,bioactives,trigonelline,TR,2.3,g/L,directly_reported_beverage_volumetric_concentration,2.3,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R19
R19,Robusta,bioactives,total_chlorogenic_acids,totCQA,4.94,g/L,directly_reported_beverage_volumetric_concentration,4.94,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R19
R19,Robusta,bioactives,total_organic_acids,totOA,27.79,g/L,directly_reported_beverage_volumetric_concentration,27.79,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R19
R19,Robusta,lipids,total_lipids,LP,0.08,g/100 mL,directly_reported_beverage_volumetric_concentration,0.8,kg/m^3,beverage_volume,1.8,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/lipids.csv,R19
R19,Robusta,total_solids,,,8.85,g/100 mL,directly_reported_beverage_volumetric_concentration,88.5,kg/m^3,beverage_volume,19.4,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/total_solids.csv,R19
R2,Robusta,bioactives,3_caffeoylquinic_acid,3CQA,2.19,g/L,directly_reported_beverage_volumetric_concentration,2.19,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R2
R2,Robusta,bioactives,3_5_dicaffeoylquinic_acid,3_5diCQA,0.48,g/L,directly_reported_beverage_volumetric_concentration,0.48,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R2
R2,Robusta,bioactives,5_caffeoylquinic_acid,5CQA,3.21,g/L,directly_reported_beverage_volumetric_concentration,3.21,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R2
R2,Robusta,bioactives,acetic_acid,AA,11.55,g/L,directly_reported_beverage_volumetric_concentration,11.55,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R2
R2,Robusta,bioactives,citric_acid,CA,17.02,g/L,directly_reported_beverage_volumetric_concentration,17.02,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R2
R2,Robusta,bioactives,caffeine,CF,7.46,g/L,directly_reported_beverage_volumetric_concentration,7.46,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R2
R2,Robusta,bioactives,ferulic_acid,FA,0.36,g/L,directly_reported_beverage_volumetric_concentration,0.36,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R2
R2,Robusta,bioactives,tartaric_acid,TA,2.58,g/L,directly_reported_beverage_volumetric_concentration,2.58,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R2
R2,Robusta,bioactives,trigonelline,TR,2.79,g/L,directly_reported_beverage_volumetric_concentration,2.79,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R2
R2,Robusta,bioactives,total_chlorogenic_acids,totCQA,5.88,g/L,directly_reported_beverage_volumetric_concentration,5.88,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R2
R2,Robusta,bioactives,total_organic_acids,totOA,31.15,g/L,directly_reported_beverage_volumetric_concentration,31.15,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R2
R2,Robusta,lipids,total_lipids,LP,0.11,g/100 mL,directly_reported_beverage_volumetric_concentration,1.1,kg/m^3,beverage_volume,17.1,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/lipids.csv,R2
R2,Robusta,total_solids,,,10.12,g/100 mL,directly_reported_beverage_volumetric_concentration,101.19999999999999,kg/m^3,beverage_volume,16.9,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/total_solids.csv,R2
R20,Robusta,bioactives,3_caffeoylquinic_acid,3CQA,2.25,g/L,directly_reported_beverage_volumetric_concentration,2.25,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R20
R20,Robusta,bioactives,3_5_dicaffeoylquinic_acid,3_5diCQA,0.44,g/L,directly_reported_beverage_volumetric_concentration,0.44,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R20
R20,Robusta,bioactives,5_caffeoylquinic_acid,5CQA,3.04,g/L,directly_reported_beverage_volumetric_concentration,3.04,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R20
R20,Robusta,bioactives,acetic_acid,AA,11.14,g/L,directly_reported_beverage_volumetric_concentration,11.14,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R20
R20,Robusta,bioactives,citric_acid,CA,17.64,g/L,directly_reported_beverage_volumetric_concentration,17.64,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R20
R20,Robusta,bioactives,caffeine,CF,7.33,g/L,directly_reported_beverage_volumetric_concentration,7.33,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R20
R20,Robusta,bioactives,ferulic_acid,FA,0.4,g/L,directly_reported_beverage_volumetric_concentration,0.4,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R20
R20,Robusta,bioactives,tartaric_acid,TA,2.55,g/L,directly_reported_beverage_volumetric_concentration,2.55,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R20
R20,Robusta,bioactives,trigonelline,TR,2.7,g/L,directly_reported_beverage_volumetric_concentration,2.7,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R20
R20,Robusta,bioactives,total_chlorogenic_acids,totCQA,5.73,g/L,directly_reported_beverage_volumetric_concentration,5.73,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R20
R20,Robusta,bioactives,total_organic_acids,totOA,31.33,g/L,directly_reported_beverage_volumetric_concentration,31.33,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R20
R20,Robusta,lipids,total_lipids,LP,0.04,g/100 mL,directly_reported_beverage_volumetric_concentration,0.4,kg/m^3,beverage_volume,14.2,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/lipids.csv,R20
R20,Robusta,total_solids,,,11.3,g/100 mL,directly_reported_beverage_volumetric_concentration,113.0,kg/m^3,beverage_volume,8.0,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/total_solids.csv,R20
R21,Robusta,bioactives,3_caffeoylquinic_acid,3CQA,2.26,g/L,directly_reported_beverage_volumetric_concentration,2.26,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R21
R21,Robusta,bioactives,3_5_dicaffeoylquinic_acid,3_5diCQA,0.43,g/L,directly_reported_beverage_volumetric_concentration,0.43,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R21
R21,Robusta,bioactives,5_caffeoylquinic_acid,5CQA,3.16,g/L,directly_reported_beverage_volumetric_concentration,3.16,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R21
R21,Robusta,bioactives,acetic_acid,AA,12.75,g/L,directly_reported_beverage_volumetric_concentration,12.75,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R21
R21,Robusta,bioactives,citric_acid,CA,16.1,g/L,directly_reported_beverage_volumetric_concentration,16.1,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R21
R21,Robusta,bioactives,caffeine,CF,7.31,g/L,directly_reported_beverage_volumetric_concentration,7.31,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R21
R21,Robusta,bioactives,ferulic_acid,FA,0.36,g/L,directly_reported_beverage_volumetric_concentration,0.36,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R21
R21,Robusta,bioactives,tartaric_acid,TA,2.6,g/L,directly_reported_beverage_volumetric_concentration,2.6,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R21
R21,Robusta,bioactives,trigonelline,TR,2.67,g/L,directly_reported_beverage_volumetric_concentration,2.67,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R21
R21,Robusta,bioactives,total_chlorogenic_acids,totCQA,5.84,g/L,directly_reported_beverage_volumetric_concentration,5.84,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R21
R21,Robusta,bioactives,total_organic_acids,totOA,31.45,g/L,directly_reported_beverage_volumetric_concentration,31.45,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R21
R21,Robusta,lipids,total_lipids,LP,0.06,g/100 mL,directly_reported_beverage_volumetric_concentration,0.6,kg/m^3,beverage_volume,0.6,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/lipids.csv,R21
R21,Robusta,total_solids,,,10.88,g/100 mL,directly_reported_beverage_volumetric_concentration,108.80000000000001,kg/m^3,beverage_volume,11.0,RSD_PERCENT,CONDITION_LEVEL,CONDITION_LEVEL_RSD_RETAINED,False,True,puckworks/data/angeloni2023/total_solids.csv,R21
R22,Robusta,bioactives,3_caffeoylquinic_acid,3CQA,2.4,g/L,directly_reported_beverage_volumetric_concentration,2.4,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R22
R22,Robusta,bioactives,3_5_dicaffeoylquinic_acid,3_5diCQA,0.38,g/L,directly_reported_beverage_volumetric_concentration,0.38,kg/m^3,beverage_volume,,,VARIETY_LEVEL_RANGE_METADATA_ONLY,VARIETY_RANGE_ONLY_NOT_CONDITION_SPECIFIC,False,True,puckworks/data/angeloni2023/bioactives.csv,R22
