family,run_index,particle_size_um,distribution_density_pct
family_magenta,0,687.36,-0.1882
family_magenta,0,690.91,-0.1882
family_magenta,0,694.47,-0.1886
family_magenta,0,698.06,-0.19
family_magenta,0,701.66,-0.1886
family_magenta,0,705.28,-0.1886
family_magenta,0,708.92,-0.1888
family_magenta,0,712.58,-0.1906
family_magenta,0,716.26,-0.1909
family_magenta,0,719.95,-0.1929
family_magenta,0,723.67,-0.1936
family_magenta,0,727.4,-0.1922
family_magenta,1,727.4,-0.1949
family_magenta,0,731.16,-0.1952
family_magenta,0,734.93,-0.1952
family_magenta,0,738.72,-0.1936
family_magenta,1,738.72,-0.197
family_magenta,0,742.54,-0.1936
family_magenta,0,746.37,-0.1938
family_magenta,1,746.37,-0.2004
family_magenta,0,750.22,-0.1952
family_magenta,0,754.09,-0.1995
family_magenta,0,757.98,-0.1997
family_magenta,0,761.89,-0.1981
family_magenta,1,761.89,-0.2006
family_magenta,0,765.83,-0.1983
family_magenta,1,765.83,-0.2017
family_magenta,0,769.78,-0.2015
family_magenta,0,773.75,-0.2006
family_magenta,0,777.74,-0.2004
family_magenta,0,781.76,-0.2004
family_magenta,0,785.79,-0.2004
family_magenta,0,810.44,-0.2006
family_magenta,0,814.62,-0.201
family_magenta,0,818.83,-0.2006
family_magenta,0,823.05,-0.1972
family_magenta,1,823.05,-0.1999
family_magenta,2,823.05,-0.2022
family_magenta,0,827.3,-0.1972
family_magenta,1,827.3,-0.2022
family_magenta,0,831.57,-0.1995
family_magenta,0,835.86,-0.1999
family_magenta,0,840.17,-0.2015
family_magenta,0,844.51,-0.2019
family_magenta,0,848.87,-0.2024
family_magenta,0,853.25,-0.2024
family_magenta,0,857.65,-0.2022
family_magenta,0,862.08,-0.2019
family_magenta,0,866.53,-0.2022
family_magenta,0,871.0,-0.2028
family_magenta,0,875.49,-0.2028
family_magenta,0,880.01,-0.2026
family_magenta,0,884.55,-0.2017
family_magenta,0,898.32,-0.2035
family_magenta,0,902.95,-0.2028
family_magenta,0,907.61,-0.2028
family_magenta,0,921.74,-0.2033
family_magenta,0,926.49,-0.2033
family_magenta,0,931.28,-0.2031
family_magenta,0,936.08,-0.2035
family_magenta,0,940.91,-0.2035
family_magenta,0,945.77,-0.2035
family_magenta,0,950.65,-0.2033
family_magenta,0,955.55,-0.2033
family_magenta,0,1021.68,-0.204
family_magenta,0,1026.96,-0.204
family_magenta,0,1053.73,-0.2022
