series,run_index,time_s,flow_rate_g_per_s
2g_fines_purple,0,71.0,3.0023
2g_fines_purple,1,71.0,2.9416
2g_fines_purple,2,71.0,2.9012
2g_fines_purple,3,71.0,2.8364
2g_fines_purple,4,71.0,2.796
2g_fines_purple,5,71.0,2.7312
2g_fines_purple,0,71.17,2.9902
2g_fines_purple,1,71.17,2.9578
2g_fines_purple,2,71.17,2.885
2g_fines_purple,3,71.17,2.8526
2g_fines_purple,4,71.17,2.7798
2g_fines_purple,5,71.17,2.7474
2g_fines_purple,0,71.22,3.3948
2g_fines_purple,1,71.22,3.3746
2g_fines_purple,0,71.27,3.4029
2g_fines_purple,0,71.33,3.3948
2g_fines_purple,1,71.33,3.3746
2g_fines_purple,0,71.49,3.3786
2g_fines_purple,1,71.49,3.2795
2g_fines_purple,2,71.49,3.1743
2g_fines_purple,3,71.49,3.0691
2g_fines_purple,0,71.55,3.3867
2g_fines_purple,0,71.6,3.3988
2g_fines_purple,1,71.6,3.2795
2g_fines_purple,2,71.6,3.1743
2g_fines_purple,3,71.6,3.0691
2g_fines_purple,0,71.66,3.4069
2g_fines_purple,1,71.66,3.3786
2g_fines_purple,0,71.76,3.3806
2g_fines_purple,1,71.76,3.2087
2g_fines_purple,0,71.82,3.3179
2g_fines_purple,1,71.82,3.1075
2g_fines_purple,0,71.93,3.3908
2g_fines_purple,1,71.93,3.3746
2g_fines_purple,2,71.93,3.3139
2g_fines_purple,3,71.93,3.2127
2g_fines_purple,0,72.04,3.3908
2g_fines_purple,1,72.04,3.3746
2g_fines_purple,0,72.09,3.4069
2g_fines_purple,1,72.09,3.3584
2g_fines_purple,0,72.25,3.2896
2g_fines_purple,1,72.25,3.1844
2g_fines_purple,2,72.25,3.0792
2g_fines_purple,0,72.31,3.4029
2g_fines_purple,1,72.31,3.3584
2g_fines_purple,2,72.31,3.2936
2g_fines_purple,3,72.31,3.1884
2g_fines_purple,4,72.31,3.0832
2g_fines_purple,0,72.42,3.413
2g_fines_purple,1,72.42,3.3827
2g_fines_purple,2,72.42,3.3604
2g_fines_purple,0,72.53,3.2936
2g_fines_purple,1,72.53,3.0832
2g_fines_purple,0,72.64,3.2977
2g_fines_purple,1,72.64,3.1925
2g_fines_purple,2,72.64,3.0873
2g_fines_purple,0,72.69,3.3827
2g_fines_purple,0,72.8,3.3908
2g_fines_purple,1,72.8,3.3746
2g_fines_purple,0,72.85,3.4069
2g_fines_purple,1,72.85,3.3584
2g_fines_purple,2,72.85,3.2653
2g_fines_purple,3,72.85,3.1601
2g_fines_purple,4,72.85,3.0549
2g_fines_purple,0,73.02,3.2977
2g_fines_purple,1,73.02,3.2532
2g_fines_purple,2,73.02,3.1925
2g_fines_purple,3,73.02,3.148
2g_fines_purple,4,73.02,3.0873
2g_fines_purple,5,73.02,3.0428
2g_fines_purple,0,73.07,3.4069
2g_fines_purple,1,73.07,3.3584
2g_fines_purple,0,73.18,3.413
2g_fines_purple,1,73.18,3.3827
2g_fines_purple,2,73.18,3.3604
2g_fines_purple,0,73.24,3.2936
2g_fines_purple,1,73.24,3.1884
2g_fines_purple,2,73.24,3.0832
2g_fines_purple,0,73.34,3.2572
2g_fines_purple,1,73.34,3.152
2g_fines_purple,2,73.34,3.0468
2g_fines_purple,0,73.4,3.2613
2g_fines_purple,1,73.4,3.1561
2g_fines_purple,2,73.4,3.0509
2g_fines_purple,0,73.45,3.3705
2g_fines_purple,0,73.56,3.2936
2g_fines_purple,1,73.56,3.2613
2g_fines_purple,2,73.56,3.1884
2g_fines_purple,3,73.56,3.1561
2g_fines_purple,4,73.56,3.0832
2g_fines_purple,0,73.62,3.4029
2g_fines_purple,1,73.62,3.3584
2g_fines_purple,0,73.67,3.3017
2g_fines_purple,1,73.67,3.2532
2g_fines_purple,2,73.67,3.1965
2g_fines_purple,3,73.67,3.148
2g_fines_purple,4,73.67,3.0913
2g_fines_purple,5,73.67,3.0428
2g_fines_purple,0,73.89,3.2876
2g_fines_purple,1,73.89,3.1763
2g_fines_purple,2,73.89,3.0711
2g_fines_purple,0,73.94,3.3624
2g_fines_purple,1,73.94,3.2572
2g_fines_purple,2,73.94,3.148
2g_fines_purple,3,73.94,3.0468
2g_fines_purple,0,74.0,3.3665
2g_fines_purple,1,74.0,3.2977
2g_fines_purple,2,74.0,3.2775
2g_fines_purple,3,74.0,3.1925
2g_fines_purple,4,74.0,3.1723
2g_fines_purple,5,74.0,3.0873
2g_fines_purple,6,74.0,3.0671
2g_fines_purple,0,74.16,3.3908
2g_fines_purple,1,74.16,3.3746
2g_fines_purple,0,74.27,3.3908
2g_fines_purple,1,74.27,3.3746
2g_fines_purple,0,74.32,3.4069
2g_fines_purple,1,74.32,3.3584
2g_fines_purple,0,74.54,3.4069
2g_fines_purple,1,74.54,3.3584
2g_fines_purple,0,74.65,3.413
2g_fines_purple,1,74.65,3.3725
2g_fines_purple,0,75.36,3.3847
2g_fines_purple,0,75.47,3.3847
2g_fines_purple,0,75.69,3.4231
2g_fines_purple,0,76.12,3.3948
2g_fines_purple,0,76.18,3.3988
2g_fines_purple,0,76.5,3.4029
2g_fines_purple,0,76.72,3.3705
2g_fines_purple,0,76.88,3.4029
2g_fines_purple,1,76.88,3.3584
2g_fines_purple,0,77.21,3.3624
2g_fines_purple,0,77.27,3.3665
2g_fines_purple,0,77.43,3.3948
2g_fines_purple,0,77.54,3.4069
2g_fines_purple,1,77.54,3.3584
2g_fines_purple,0,77.76,3.3867
2g_fines_purple,0,77.81,3.3584
2g_fines_purple,0,77.86,3.4029
2g_fines_purple,1,77.86,3.3827
4g_fines_blue,0,3.36,0.0121
4g_fines_blue,0,3.41,0.0121
4g_fines_blue,0,3.68,0.0121
4g_fines_blue,0,3.74,0.0202
4g_fines_blue,0,3.79,0.0263
4g_fines_blue,0,3.85,0.0405
4g_fines_blue,0,3.9,0.0506
4g_fines_blue,0,3.95,0.0627
4g_fines_blue,0,4.06,0.085
4g_fines_blue,0,4.12,0.087
4g_fines_blue,0,4.17,0.0931
4g_fines_blue,0,4.23,0.0971
4g_fines_blue,0,4.28,0.1032
4g_fines_blue,0,4.34,0.1194
4g_fines_blue,0,4.39,0.1355
4g_fines_blue,0,4.44,0.1517
4g_fines_blue,0,4.5,0.1618
4g_fines_blue,0,4.55,0.1699
4g_fines_blue,0,4.61,0.174
4g_fines_blue,0,4.66,0.176
4g_fines_blue,0,4.72,0.178
4g_fines_blue,0,4.88,0.2023
4g_fines_blue,0,4.93,0.2084
4g_fines_blue,0,4.99,0.2104
4g_fines_blue,0,5.04,0.2124
4g_fines_blue,0,5.1,0.2104
4g_fines_blue,0,5.15,0.2043
4g_fines_blue,0,5.26,0.1841
4g_fines_blue,0,5.32,0.1882
4g_fines_blue,0,5.37,0.2003
4g_fines_blue,0,5.42,0.2225
4g_fines_blue,0,5.48,0.2347
4g_fines_blue,0,5.53,0.2468
4g_fines_blue,0,5.59,0.2529
4g_fines_blue,0,5.64,0.259
4g_fines_blue,0,5.7,0.263
4g_fines_blue,0,5.75,0.259
4g_fines_blue,0,5.81,0.2569
4g_fines_blue,0,5.86,0.2549
4g_fines_blue,0,5.92,0.2569
4g_fines_blue,0,5.97,0.265
4g_fines_blue,0,6.02,0.2832
4g_fines_blue,0,6.08,0.2853
4g_fines_blue,0,6.13,0.2893
4g_fines_blue,0,6.19,0.2873
4g_fines_blue,0,6.24,0.2853
4g_fines_blue,0,6.3,0.2853
4g_fines_blue,0,6.35,0.2853
4g_fines_blue,0,6.41,0.2873
4g_fines_blue,0,6.46,0.2893
4g_fines_blue,0,6.51,0.2913
4g_fines_blue,0,6.57,0.2954
4g_fines_blue,0,6.62,0.2974
4g_fines_blue,0,6.68,0.2994
4g_fines_blue,0,6.73,0.2954
4g_fines_blue,0,6.79,0.2913
4g_fines_blue,0,6.84,0.2873
4g_fines_blue,0,6.9,0.2913
4g_fines_blue,0,6.95,0.3035
4g_fines_blue,0,7.0,0.3197
4g_fines_blue,0,7.06,0.3399
4g_fines_blue,0,7.11,0.348
4g_fines_blue,1,7.11,0.0121
4g_fines_blue,0,7.17,0.35
4g_fines_blue,1,7.17,0.0182
4g_fines_blue,0,7.22,0.3439
4g_fines_blue,1,7.22,0.0283
4g_fines_blue,0,7.28,0.3379
4g_fines_blue,1,7.28,0.0364
4g_fines_blue,0,7.33,0.3277
4g_fines_blue,1,7.33,0.0425
4g_fines_blue,2,7.33,0.0121
4g_fines_blue,0,7.39,0.3176
4g_fines_blue,1,7.39,0.0445
4g_fines_blue,2,7.39,0.0162
4g_fines_blue,0,7.44,0.3116
4g_fines_blue,1,7.44,0.0465
4g_fines_blue,2,7.44,0.0223
4g_fines_blue,0,7.49,0.2934
4g_fines_blue,1,7.49,0.0384
4g_fines_blue,0,7.55,0.2934
4g_fines_blue,1,7.55,0.0405
4g_fines_blue,0,7.6,0.2913
4g_fines_blue,1,7.6,0.0445
4g_fines_blue,0,7.66,0.2913
4g_fines_blue,1,7.66,0.0546
4g_fines_blue,0,7.71,0.3075
4g_fines_blue,1,7.71,0.0526
4g_fines_blue,0,7.77,0.3197
4g_fines_blue,1,7.77,0.0526
4g_fines_blue,0,7.82,0.3581
4g_fines_blue,1,7.82,0.3217
4g_fines_blue,2,7.82,0.0566
4g_fines_blue,0,7.88,0.3662
4g_fines_blue,1,7.88,0.0668
4g_fines_blue,0,7.93,0.3824
4g_fines_blue,1,7.93,0.091
4g_fines_blue,2,7.93,0.0647
4g_fines_blue,0,7.98,0.3986
4g_fines_blue,1,7.98,0.1072
4g_fines_blue,2,7.98,0.0688
4g_fines_blue,0,8.04,0.4147
4g_fines_blue,1,8.04,0.1153
4g_fines_blue,2,8.04,0.0728
4g_fines_blue,0,8.09,0.4188
4g_fines_blue,1,8.09,0.1214
4g_fines_blue,2,8.09,0.0769
4g_fines_blue,0,8.15,0.4066
4g_fines_blue,1,8.15,0.1315
4g_fines_blue,2,8.15,0.0809
4g_fines_blue,0,8.2,0.3864
4g_fines_blue,1,8.2,0.1396
4g_fines_blue,2,8.2,0.0829
4g_fines_blue,0,8.26,0.3702
4g_fines_blue,1,8.26,0.1457
4g_fines_blue,2,8.26,0.085
4g_fines_blue,0,8.31,0.3621
4g_fines_blue,1,8.31,0.3399
4g_fines_blue,2,8.31,0.1497
4g_fines_blue,3,8.31,0.091
4g_fines_blue,0,8.37,0.3358
4g_fines_blue,1,8.37,0.1558
4g_fines_blue,2,8.37,0.1012
4g_fines_blue,0,8.42,0.3277
4g_fines_blue,1,8.42,0.1598
4g_fines_blue,2,8.42,0.1113
4g_fines_blue,0,8.47,0.3116
4g_fines_blue,1,8.47,0.1618
4g_fines_blue,2,8.47,0.1254
4g_fines_blue,0,8.53,0.3136
4g_fines_blue,1,8.53,0.1477
4g_fines_blue,2,8.53,0.0162
4g_fines_blue,0,8.58,0.1578
4g_fines_blue,1,8.58,0.0142
4g_fines_blue,0,8.64,0.178
4g_fines_blue,0,8.69,0.3399
4g_fines_blue,1,8.69,0.1841
4g_fines_blue,0,8.75,0.346
4g_fines_blue,1,8.75,0.1962
4g_fines_blue,2,8.75,0.1679
4g_fines_blue,0,8.8,0.3662
4g_fines_blue,1,8.8,0.1962
4g_fines_blue,2,8.8,0.1618
4g_fines_blue,0,8.86,0.3783
4g_fines_blue,1,8.86,0.1962
4g_fines_blue,2,8.86,0.1558
4g_fines_blue,3,8.86,0.0283
4g_fines_blue,0,8.91,0.3965
4g_fines_blue,1,8.91,0.1962
4g_fines_blue,2,8.91,0.1538
4g_fines_blue,3,8.91,0.0243
4g_fines_blue,0,8.97,0.4168
4g_fines_blue,1,8.97,0.1861
4g_fines_blue,2,8.97,0.0182
4g_fines_blue,0,9.02,0.439
4g_fines_blue,1,9.02,0.2165
4g_fines_blue,2,9.02,0.1861
4g_fines_blue,3,9.02,0.0142
4g_fines_blue,0,9.07,0.4512
4g_fines_blue,1,9.07,0.2165
4g_fines_blue,0,9.13,0.4471
4g_fines_blue,1,9.13,0.2225
4g_fines_blue,0,9.18,0.435
4g_fines_blue,1,9.18,0.2347
4g_fines_blue,0,9.24,0.4208
4g_fines_blue,1,9.24,0.2509
4g_fines_blue,0,9.29,0.4127
4g_fines_blue,1,9.29,0.2509
4g_fines_blue,2,9.29,0.2145
4g_fines_blue,0,9.35,0.4026
4g_fines_blue,1,9.35,0.2286
4g_fines_blue,0,9.4,0.3965
4g_fines_blue,1,9.4,0.2165
4g_fines_blue,0,9.46,0.3905
4g_fines_blue,1,9.46,0.2003
4g_fines_blue,0,9.51,0.3945
4g_fines_blue,1,9.51,0.1983
4g_fines_blue,0,9.56,0.4066
4g_fines_blue,1,9.56,0.2124
4g_fines_blue,0,9.62,0.4289
4g_fines_blue,1,9.62,0.2124
4g_fines_blue,0,9.67,0.439
4g_fines_blue,1,9.67,0.2124
4g_fines_blue,2,9.67,0.1821
4g_fines_blue,0,9.73,0.4491
4g_fines_blue,1,9.73,0.2064
4g_fines_blue,0,9.78,0.4653
4g_fines_blue,1,9.78,0.2671
4g_fines_blue,2,9.78,0.2185
4g_fines_blue,0,9.84,0.4653
4g_fines_blue,1,9.84,0.2772
4g_fines_blue,2,9.84,0.2306
4g_fines_blue,0,9.89,0.4653
4g_fines_blue,1,9.89,0.2569
4g_fines_blue,0,9.95,0.4633
4g_fines_blue,1,9.95,0.259
4g_fines_blue,0,10.0,0.4592
4g_fines_blue,1,10.0,0.2367
4g_fines_blue,0,10.05,0.4532
4g_fines_blue,1,10.05,0.2185
4g_fines_blue,0,10.11,0.439
4g_fines_blue,1,10.11,0.2509
4g_fines_blue,2,10.11,0.2003
4g_fines_blue,0,10.16,0.4087
4g_fines_blue,1,10.16,0.263
4g_fines_blue,2,10.16,0.1922
4g_fines_blue,0,10.22,0.3986
4g_fines_blue,1,10.22,0.2792
4g_fines_blue,2,10.22,0.1922
4g_fines_blue,0,10.27,0.3986
4g_fines_blue,1,10.27,0.2913
4g_fines_blue,2,10.27,0.1962
4g_fines_blue,0,10.33,0.4026
4g_fines_blue,1,10.33,0.2853
4g_fines_blue,2,10.33,0.2043
4g_fines_blue,0,10.38,0.4127
4g_fines_blue,1,10.38,0.2731
4g_fines_blue,2,10.38,0.2165
4g_fines_blue,0,10.44,0.2448
4g_fines_blue,0,10.49,0.2448
4g_fines_blue,0,10.54,0.2488
4g_fines_blue,0,10.6,0.2549
4g_fines_blue,0,10.65,0.261
4g_fines_blue,0,10.71,0.261
4g_fines_blue,0,10.76,0.4896
4g_fines_blue,0,10.82,0.4936
4g_fines_blue,0,10.87,0.2873
4g_fines_blue,0,10.93,0.2893
4g_fines_blue,0,10.98,0.2893
4g_fines_blue,0,11.09,0.2731
4g_fines_blue,0,11.14,0.261
4g_fines_blue,0,11.2,0.522
4g_fines_blue,1,11.2,0.2468
4g_fines_blue,0,11.25,0.526
4g_fines_blue,1,11.25,0.263
4g_fines_blue,2,11.25,0.2246
4g_fines_blue,0,11.31,0.2165
4g_fines_blue,0,11.36,0.2205
4g_fines_blue,0,11.42,0.5847
4g_fines_blue,1,11.42,0.2772
4g_fines_blue,0,11.47,0.5908
4g_fines_blue,1,11.47,0.2772
4g_fines_blue,0,11.53,0.611
4g_fines_blue,1,11.53,0.3095
4g_fines_blue,0,11.58,0.6272
4g_fines_blue,1,11.58,0.3035
4g_fines_blue,0,11.63,0.6474
4g_fines_blue,1,11.63,0.3095
4g_fines_blue,0,11.69,0.6474
4g_fines_blue,1,11.69,0.3116
4g_fines_blue,0,11.74,0.6292
4g_fines_blue,1,11.74,0.3055
4g_fines_blue,0,11.8,0.611
4g_fines_blue,1,11.8,0.2954
4g_fines_blue,0,11.85,0.5948
4g_fines_blue,1,11.85,0.5543
4g_fines_blue,0,11.91,0.5543
4g_fines_blue,0,11.96,0.3014
4g_fines_blue,0,12.02,0.2994
4g_fines_blue,0,12.07,0.6575
4g_fines_blue,1,12.07,0.3055
4g_fines_blue,0,12.12,0.6595
4g_fines_blue,1,12.12,0.3217
4g_fines_blue,0,12.18,0.6575
4g_fines_blue,1,12.18,0.3277
4g_fines_blue,0,12.23,0.6555
4g_fines_blue,1,12.23,0.346
4g_fines_blue,2,12.23,0.3136
4g_fines_blue,0,12.29,0.6514
4g_fines_blue,1,12.29,0.352
4g_fines_blue,2,12.29,0.3176
4g_fines_blue,0,12.34,0.6494
4g_fines_blue,1,12.34,0.352
4g_fines_blue,2,12.34,0.3277
4g_fines_blue,0,12.4,0.6494
4g_fines_blue,1,12.4,0.3358
4g_fines_blue,0,12.45,0.6494
4g_fines_blue,1,12.45,0.3399
4g_fines_blue,0,12.51,0.6514
4g_fines_blue,1,12.51,0.3338
4g_fines_blue,0,12.56,0.696
4g_fines_blue,1,12.56,0.3925
4g_fines_blue,2,12.56,0.3338
4g_fines_blue,3,12.56,0.0243
4g_fines_blue,0,12.61,0.698
4g_fines_blue,1,12.61,0.3965
4g_fines_blue,0,12.67,0.7101
4g_fines_blue,1,12.67,0.4066
4g_fines_blue,0,12.72,0.7162
4g_fines_blue,1,12.72,0.4026
4g_fines_blue,2,12.72,0.35
4g_fines_blue,0,12.78,0.7101
4g_fines_blue,1,12.78,0.3763
4g_fines_blue,0,12.83,0.704
4g_fines_blue,1,12.83,0.3763
4g_fines_blue,0,12.89,0.702
4g_fines_blue,1,12.89,0.3783
4g_fines_blue,0,12.94,0.704
4g_fines_blue,1,12.94,0.3945
4g_fines_blue,2,12.94,0.3662
4g_fines_blue,0,13.0,0.7061
4g_fines_blue,1,13.0,0.3662
4g_fines_blue,0,13.05,0.7081
4g_fines_blue,1,13.05,0.4107
4g_fines_blue,0,13.1,0.7182
4g_fines_blue,1,13.1,0.4208
4g_fines_blue,0,13.16,0.7546
4g_fines_blue,1,13.16,0.7263
4g_fines_blue,2,13.16,0.435
4g_fines_blue,3,13.16,0.3662
4g_fines_blue,0,13.21,0.7587
4g_fines_blue,1,13.21,0.4572
4g_fines_blue,2,13.21,0.3662
4g_fines_blue,0,13.27,0.7688
4g_fines_blue,1,13.27,0.4673
4g_fines_blue,2,13.27,0.3682
4g_fines_blue,0,13.32,0.7728
4g_fines_blue,1,13.32,0.4552
4g_fines_blue,2,13.32,0.3743
4g_fines_blue,0,13.38,0.7688
4g_fines_blue,1,13.38,0.4491
4g_fines_blue,2,13.38,0.3824
4g_fines_blue,0,13.43,0.7627
4g_fines_blue,1,13.43,0.441
4g_fines_blue,2,13.43,0.3905
4g_fines_blue,0,13.49,0.7587
4g_fines_blue,1,13.49,0.4026
4g_fines_blue,0,13.54,0.7587
4g_fines_blue,1,13.54,0.4006
4g_fines_blue,0,13.59,0.7587
4g_fines_blue,1,13.59,0.3884
4g_fines_blue,0,13.65,0.7587
4g_fines_blue,1,13.65,0.3803
4g_fines_blue,0,13.7,0.7688
4g_fines_blue,1,13.7,0.4026
4g_fines_blue,2,13.7,0.3743
4g_fines_blue,0,13.76,0.785
4g_fines_blue,1,13.76,0.3945
4g_fines_blue,0,13.81,0.8072
4g_fines_blue,1,13.81,0.4127
4g_fines_blue,0,13.87,0.8194
4g_fines_blue,1,13.87,0.4269
4g_fines_blue,0,13.92,0.8153
4g_fines_blue,1,13.92,0.4451
4g_fines_blue,0,13.98,0.8032
4g_fines_blue,1,13.98,0.4653
4g_fines_blue,0,14.03,0.789
4g_fines_blue,1,14.03,0.4876
4g_fines_blue,0,14.08,0.7829
4g_fines_blue,1,14.08,0.4916
4g_fines_blue,0,14.14,0.7931
4g_fines_blue,1,14.14,0.4957
4g_fines_blue,0,14.19,0.8052
4g_fines_blue,1,14.19,0.4491
4g_fines_blue,0,14.25,0.8214
4g_fines_blue,1,14.25,0.4754
4g_fines_blue,2,14.25,0.4289
4g_fines_blue,0,14.3,0.8275
4g_fines_blue,1,14.3,0.4734
4g_fines_blue,2,14.3,0.4168
4g_fines_blue,0,14.36,0.8214
4g_fines_blue,1,14.36,0.4673
4g_fines_blue,2,14.36,0.4147
4g_fines_blue,0,14.41,0.8113
4g_fines_blue,1,14.41,0.4613
4g_fines_blue,2,14.41,0.4228
4g_fines_blue,0,14.47,0.7991
4g_fines_blue,1,14.47,0.4431
4g_fines_blue,0,14.52,0.8072
4g_fines_blue,1,14.52,0.4512
4g_fines_blue,0,14.58,0.8295
4g_fines_blue,1,14.58,0.4653
4g_fines_blue,0,14.63,0.8679
4g_fines_blue,1,14.63,0.4936
4g_fines_blue,2,14.63,0.4572
4g_fines_blue,0,14.68,0.8882
4g_fines_blue,1,14.68,0.4997
4g_fines_blue,2,14.68,0.4633
4g_fines_blue,0,14.74,0.9043
4g_fines_blue,1,14.74,0.4734
4g_fines_blue,0,14.79,0.9043
4g_fines_blue,1,14.79,0.5139
4g_fines_blue,2,14.79,0.4835
4g_fines_blue,0,14.85,0.9043
4g_fines_blue,1,14.85,0.5098
4g_fines_blue,2,14.85,0.4896
4g_fines_blue,0,14.9,0.9084
4g_fines_blue,1,14.9,0.5179
4g_fines_blue,0,14.96,0.9145
4g_fines_blue,1,14.96,0.5301
4g_fines_blue,0,15.01,0.9225
4g_fines_blue,1,15.01,0.5564
4g_fines_blue,2,15.01,0.5058
4g_fines_blue,0,15.07,0.9529
4g_fines_blue,1,15.07,0.9327
4g_fines_blue,2,15.07,0.5786
4g_fines_blue,3,15.07,0.5038
4g_fines_blue,0,15.12,0.9428
4g_fines_blue,1,15.12,0.5887
4g_fines_blue,2,15.12,0.5058
4g_fines_blue,0,15.17,0.9286
4g_fines_blue,1,15.17,0.6009
4g_fines_blue,2,15.17,0.5118
4g_fines_blue,0,15.23,0.9084
4g_fines_blue,1,15.23,0.6009
4g_fines_blue,2,15.23,0.5199
4g_fines_blue,0,15.28,0.8962
4g_fines_blue,1,15.28,0.5968
4g_fines_blue,2,15.28,0.526
4g_fines_blue,0,15.34,0.5887
4g_fines_blue,1,15.34,0.5179
4g_fines_blue,0,15.39,0.5806
4g_fines_blue,1,15.39,0.5078
4g_fines_blue,0,15.45,0.5705
4g_fines_blue,1,15.45,0.4957
4g_fines_blue,0,15.5,0.9145
4g_fines_blue,1,15.5,0.5665
4g_fines_blue,2,15.5,0.4896
4g_fines_blue,0,15.56,0.9124
4g_fines_blue,1,15.56,0.5624
4g_fines_blue,2,15.56,0.4977
4g_fines_blue,0,15.61,0.9124
4g_fines_blue,1,15.61,0.5038
4g_fines_blue,0,15.66,0.9124
4g_fines_blue,0,15.72,0.9266
4g_fines_blue,1,15.72,0.5361
4g_fines_blue,0,15.77,0.9468
4g_fines_blue,1,15.77,0.5928
4g_fines_blue,2,15.77,0.5422
4g_fines_blue,0,15.83,0.9772
4g_fines_blue,1,15.83,0.615
4g_fines_blue,2,15.83,0.5523
4g_fines_blue,0,15.88,0.9934
4g_fines_blue,1,15.88,0.6251
4g_fines_blue,2,15.88,0.5604
4g_fines_blue,0,15.94,0.9812
4g_fines_blue,1,15.94,0.6191
4g_fines_blue,2,15.94,0.5665
4g_fines_blue,0,15.99,0.959
4g_fines_blue,1,15.99,0.6069
4g_fines_blue,2,15.99,0.5685
4g_fines_blue,0,16.05,0.9327
4g_fines_blue,1,16.05,0.5847
4g_fines_blue,0,16.1,0.9165
4g_fines_blue,1,16.1,0.5806
4g_fines_blue,0,16.15,0.9003
4g_fines_blue,1,16.15,0.5867
4g_fines_blue,0,16.21,0.8922
4g_fines_blue,1,16.21,0.5948
4g_fines_blue,0,16.26,0.8841
4g_fines_blue,1,16.26,0.613
4g_fines_blue,2,16.26,0.5827
4g_fines_blue,0,16.32,0.8801
4g_fines_blue,1,16.32,0.6191
4g_fines_blue,2,16.32,0.5908
4g_fines_blue,0,16.37,0.6049
4g_fines_blue,0,16.43,0.613
4g_fines_blue,0,16.48,0.8902
4g_fines_blue,1,16.48,0.6029
4g_fines_blue,0,16.54,0.9064
4g_fines_blue,0,16.59,0.9306
4g_fines_blue,0,16.64,0.959
4g_fines_blue,1,16.64,0.5766
4g_fines_blue,0,16.7,0.9711
4g_fines_blue,1,16.7,0.5705
4g_fines_blue,0,16.75,0.9812
4g_fines_blue,1,16.75,0.5725
4g_fines_blue,0,16.81,0.9792
4g_fines_blue,1,16.81,0.5806
4g_fines_blue,0,16.86,0.9772
4g_fines_blue,1,16.86,0.5847
4g_fines_blue,0,16.92,0.9772
4g_fines_blue,1,16.92,0.5928
4g_fines_blue,0,16.97,0.9792
4g_fines_blue,1,16.97,0.615
4g_fines_blue,0,17.03,0.9832
4g_fines_blue,1,17.03,0.6454
4g_fines_blue,0,17.08,0.9913
4g_fines_blue,1,17.08,0.6676
4g_fines_blue,2,17.08,0.6191
4g_fines_blue,0,17.14,1.0014
4g_fines_blue,1,17.14,0.6656
4g_fines_blue,2,17.14,0.6191
4g_fines_blue,0,17.19,1.0136
4g_fines_blue,1,17.19,0.6494
4g_fines_blue,2,17.19,0.6171
4g_fines_blue,0,17.24,1.0257
4g_fines_blue,1,17.24,0.6292
4g_fines_blue,0,17.3,1.0318
4g_fines_blue,1,17.3,0.6231
4g_fines_blue,0,17.35,1.0318
4g_fines_blue,1,17.35,0.6332
4g_fines_blue,0,17.41,1.0277
4g_fines_blue,1,17.41,0.6454
4g_fines_blue,0,17.46,1.0237
4g_fines_blue,1,17.46,0.6757
4g_fines_blue,2,17.46,0.6332
4g_fines_blue,0,17.52,1.0358
4g_fines_blue,1,17.52,0.6838
4g_fines_blue,2,17.52,0.6393
4g_fines_blue,0,17.57,1.054
4g_fines_blue,1,17.57,0.6858
4g_fines_blue,2,17.57,0.6373
4g_fines_blue,0,17.63,1.0642
4g_fines_blue,1,17.63,0.6798
4g_fines_blue,2,17.63,0.6373
4g_fines_blue,0,17.68,0.6777
4g_fines_blue,1,17.68,0.6373
4g_fines_blue,0,17.73,0.6798
4g_fines_blue,1,17.73,0.6393
4g_fines_blue,0,17.79,0.6858
4g_fines_blue,1,17.79,0.6434
4g_fines_blue,0,17.84,1.0905
4g_fines_blue,1,17.84,0.6919
4g_fines_blue,2,17.84,0.6494
4g_fines_blue,0,17.9,1.0824
4g_fines_blue,1,17.9,0.6575
4g_fines_blue,0,17.95,1.0824
4g_fines_blue,0,18.01,1.0905
4g_fines_blue,1,18.01,0.7142
4g_fines_blue,0,18.06,1.0986
4g_fines_blue,1,18.06,0.7243
4g_fines_blue,2,18.06,0.6757
4g_fines_blue,0,18.12,1.1087
4g_fines_blue,0,18.17,1.1188
4g_fines_blue,0,18.22,1.1329
4g_fines_blue,1,18.22,0.7465
4g_fines_blue,2,18.22,0.7223
4g_fines_blue,0,18.28,1.141
4g_fines_blue,1,18.28,0.7546
4g_fines_blue,2,18.28,0.7263
4g_fines_blue,0,18.33,1.1471
4g_fines_blue,1,18.33,0.7364
4g_fines_blue,0,18.39,1.1491
4g_fines_blue,1,18.39,0.7425
4g_fines_blue,0,18.44,1.1512
4g_fines_blue,1,18.44,0.7566
4g_fines_blue,0,18.5,1.1532
4g_fines_blue,1,18.5,0.7587
4g_fines_blue,0,18.55,1.1491
4g_fines_blue,1,18.55,0.7607
4g_fines_blue,0,18.61,1.1471
4g_fines_blue,1,18.61,0.7566
4g_fines_blue,0,18.66,1.1451
4g_fines_blue,1,18.66,0.7546
4g_fines_blue,0,18.71,1.1512
4g_fines_blue,1,18.71,0.7607
4g_fines_blue,0,18.77,1.1572
4g_fines_blue,1,18.77,0.7688
4g_fines_blue,0,18.82,1.1876
4g_fines_blue,1,18.82,0.7931
4g_fines_blue,2,18.82,0.7566
4g_fines_blue,0,18.88,1.1997
4g_fines_blue,1,18.88,0.8012
4g_fines_blue,2,18.88,0.7607
4g_fines_blue,0,18.93,1.1997
4g_fines_blue,1,18.93,0.7951
4g_fines_blue,2,18.93,0.7546
4g_fines_blue,0,18.99,1.1936
4g_fines_blue,1,18.99,0.7829
4g_fines_blue,2,18.99,0.7486
