# Moroney, Lee, O'Brien, Suijver, Marra (2015) Chem. Eng. Sci. 137:216-234, doi:10.1016/j.ces.2015.06.003
# Figure 6: batch extraction, numerical solution (model, Table 1 parameters) vs experiment; ch (kg/m3) vs t (s)
# extraction_method: PDF vector-path extraction (PyMuPDF); calibration from in-figure tick-mark coordinates; MEASURED (exact plotted coordinates, no raster digitization error)
# calibration: MATLAB axis-box ticks; panel a y-range 0-40, panel b 0-35, x 0-600 s
# model curve = dense polyline vertices as plotted; experiment = green asterisk marker centroids
panel,grind,type,t_s,ch_kg_m3
b,Illy_Cimbali_20,model,40.727,18.1499
b,Illy_Cimbali_20,model,40.839,18.1666
b,Illy_Cimbali_20,model,41.231,18.2271
b,Illy_Cimbali_20,model,41.266,18.2755
b,Illy_Cimbali_20,model,41.626,18.3237
b,Illy_Cimbali_20,model,41.735,18.349
b,Illy_Cimbali_20,model,41.843,18.3653
b,Illy_Cimbali_20,model,42.177,18.4608
b,Illy_Cimbali_20,model,42.394,18.4362
b,Illy_Cimbali_20,model,42.743,18.5308
b,Illy_Cimbali_20,model,42.855,18.5558
b,Illy_Cimbali_20,model,43.08,18.5887
b,Illy_Cimbali_20,model,43.192,18.622
b,Illy_Cimbali_20,model,43.192,18.6054
b,Illy_Cimbali_20,model,43.301,18.647
b,Illy_Cimbali_20,model,43.863,18.7296
b,Illy_Cimbali_20,model,43.975,18.7545
b,Illy_Cimbali_20,model,44.2,18.8041
b,Illy_Cimbali_20,model,44.2,18.7875
b,Illy_Cimbali_20,model,44.533,18.8538
b,Illy_Cimbali_20,model,44.646,18.8784
b,Illy_Cimbali_20,model,44.755,18.8951
b,Illy_Cimbali_20,model,44.871,18.9117
b,Illy_Cimbali_20,model,45.088,18.9613
b,Illy_Cimbali_20,model,45.088,18.9447
b,Illy_Cimbali_20,model,45.654,19.0442
b,Illy_Cimbali_20,model,45.925,19.113
b,Illy_Cimbali_20,model,46.092,19.1013
b,Illy_Cimbali_20,model,46.437,19.1767
b,Illy_Cimbali_20,model,46.662,19.21
b,Illy_Cimbali_20,model,47.041,19.2949
b,Illy_Cimbali_20,model,47.065,19.2659
b,Illy_Cimbali_20,model,47.557,19.3588
b,Illy_Cimbali_20,model,47.89,19.4254
b,Illy_Cimbali_20,model,47.89,19.4085
b,Illy_Cimbali_20,model,48.293,19.4716
b,Illy_Cimbali_20,model,48.553,19.5166
b,Illy_Cimbali_20,model,48.899,19.574
b,Illy_Cimbali_20,model,48.899,19.5659
b,Illy_Cimbali_20,model,49.456,19.6568
b,Illy_Cimbali_20,model,49.569,19.6652
b,Illy_Cimbali_20,model,49.794,19.7148
b,Illy_Cimbali_20,model,49.794,19.6981
b,Illy_Cimbali_20,model,49.906,19.7314
b,Illy_Cimbali_20,model,50.019,19.7397
b,Illy_Cimbali_20,model,50.127,19.7564
b,Illy_Cimbali_20,model,50.236,19.7727
b,Illy_Cimbali_20,model,50.352,19.7894
b,Illy_Cimbali_20,model,50.464,19.7977
b,Illy_Cimbali_20,model,50.573,19.8143
b,Illy_Cimbali_20,model,50.689,19.8473
b,Illy_Cimbali_20,model,50.689,19.8307
b,Illy_Cimbali_20,model,50.933,19.8717
b,Illy_Cimbali_20,model,51.379,19.9342
b,Illy_Cimbali_20,model,51.584,19.9632
b,Illy_Cimbali_20,model,51.689,19.9881
b,Illy_Cimbali_20,model,51.689,19.9715
b,Illy_Cimbali_20,model,51.806,20.0048
b,Illy_Cimbali_20,model,51.918,20.0128
b,Illy_Cimbali_20,model,52.143,20.0461
b,Illy_Cimbali_20,model,52.255,20.0544
b,Illy_Cimbali_20,model,52.476,20.0874
b,Illy_Cimbali_20,model,52.588,20.1123
b,Illy_Cimbali_20,model,52.588,20.0957
b,Illy_Cimbali_20,model,52.701,20.1292
b,Illy_Cimbali_20,model,52.813,20.137
b,Illy_Cimbali_20,model,52.926,20.1536
b,Illy_Cimbali_20,model,53.038,20.1702
b,Illy_Cimbali_20,model,53.395,20.2027
b,Illy_Cimbali_20,model,53.585,20.2405
b,Illy_Cimbali_20,model,53.821,20.2778
b,Illy_Cimbali_20,model,53.934,20.2861
b,Illy_Cimbali_20,model,54.046,20.3028
b,Illy_Cimbali_20,model,54.434,20.3681
b,Illy_Cimbali_20,model,54.504,20.3446
b,Illy_Cimbali_20,model,54.938,20.4186
b,Illy_Cimbali_20,model,55.05,20.4269
b,Illy_Cimbali_20,model,55.275,20.4599
b,Illy_Cimbali_20,model,55.387,20.4849
b,Illy_Cimbali_20,model,55.387,20.4682
b,Illy_Cimbali_20,model,55.5,20.4932
b,Illy_Cimbali_20,model,55.732,20.5227
b,Illy_Cimbali_20,model,56.116,20.5652
b,Illy_Cimbali_20,model,56.391,20.6091
b,Illy_Cimbali_20,model,56.391,20.5924
b,Illy_Cimbali_20,model,56.508,20.6174
b,Illy_Cimbali_20,model,56.62,20.634
b,Illy_Cimbali_20,model,56.728,20.6421
b,Illy_Cimbali_20,model,56.841,20.6587
b,Illy_Cimbali_20,model,57.065,20.6753
b,Illy_Cimbali_20,model,57.174,20.692
b,Illy_Cimbali_20,model,57.291,20.7166
b,Illy_Cimbali_20,model,57.291,20.7
b,Illy_Cimbali_20,model,57.403,20.7249
b,Illy_Cimbali_20,model,57.508,20.7416
b,Illy_Cimbali_20,model,57.624,20.7499
b,Illy_Cimbali_20,model,57.736,20.7662
b,Illy_Cimbali_20,model,57.845,20.7746
b,Illy_Cimbali_20,model,57.961,20.7829
b,Illy_Cimbali_20,model,58.074,20.7995
b,Illy_Cimbali_20,model,58.186,20.8078
b,Illy_Cimbali_20,model,58.298,20.8325
b,Illy_Cimbali_20,model,58.298,20.8242
b,Illy_Cimbali_20,model,58.407,20.8491
b,Illy_Cimbali_20,model,58.628,20.8658
b,Illy_Cimbali_20,model,58.744,20.8824
b,Illy_Cimbali_20,model,58.857,20.8904
b,Illy_Cimbali_20,model,58.965,20.9071
b,Illy_Cimbali_20,model,59.19,20.9403
b,Illy_Cimbali_20,model,59.19,20.9237
b,Illy_Cimbali_20,model,59.415,20.9567
b,Illy_Cimbali_20,model,59.527,20.9733
b,Illy_Cimbali_20,model,59.639,20.9816
b,Illy_Cimbali_20,model,59.752,20.9983
b,Illy_Cimbali_20,model,59.977,21.0146
b,Illy_Cimbali_20,model,60.081,21.0396
b,Illy_Cimbali_20,model,60.081,21.0313
b,Illy_Cimbali_20,model,60.198,21.0479
b,Illy_Cimbali_20,model,60.31,21.0645
b,Illy_Cimbali_20,model,60.535,21.0812
b,Illy_Cimbali_20,model,60.647,21.0975
b,Illy_Cimbali_20,model,60.752,21.1058
b,Illy_Cimbali_20,model,61.089,21.1308
b,Illy_Cimbali_20,model,61.159,21.1658
b,Illy_Cimbali_20,model,61.538,21.1887
b,Illy_Cimbali_20,model,61.651,21.2054
b,Illy_Cimbali_20,model,61.872,21.2217
b,Illy_Cimbali_20,model,61.989,21.2467
b,Illy_Cimbali_20,model,61.989,21.2381
b,Illy_Cimbali_20,model,62.213,21.263
b,Illy_Cimbali_20,model,62.325,21.2799
b,Illy_Cimbali_20,model,62.659,21.3046
b,Illy_Cimbali_20,model,62.771,21.3212
b,Illy_Cimbali_20,model,62.992,21.3459
b,Illy_Cimbali_20,model,62.992,21.3379
b,Illy_Cimbali_20,model,63.108,21.3622
b,Illy_Cimbali_20,model,63.702,21.4162
b,Illy_Cimbali_20,model,63.892,21.4371
b,Illy_Cimbali_20,model,63.892,21.4288
b,Illy_Cimbali_20,model,64.004,21.4535
b,Illy_Cimbali_20,model,64.446,21.4867
b,Illy_Cimbali_20,model,64.562,21.5034
b,Illy_Cimbali_20,model,64.675,21.5117
b,Illy_Cimbali_20,model,64.783,21.5283
b,Illy_Cimbali_20,model,64.783,21.52
b,Illy_Cimbali_20,model,64.899,21.5363
b,Illy_Cimbali_20,model,65.008,21.553
b,Illy_Cimbali_20,model,65.57,21.5946
b,Illy_Cimbali_20,model,65.682,21.6109
b,Illy_Cimbali_20,model,65.791,21.6276
b,Illy_Cimbali_20,model,65.791,21.6192
b,Illy_Cimbali_20,model,66.128,21.6525
b,Illy_Cimbali_20,model,66.236,21.6686
b,Illy_Cimbali_20,model,66.686,21.7104
b,Illy_Cimbali_20,model,66.686,21.7021
b,Illy_Cimbali_20,model,66.911,21.7268
b,Illy_Cimbali_20,model,67.023,21.7434
b,Illy_Cimbali_20,model,67.136,21.7517
b,Illy_Cimbali_20,model,67.582,21.7847
b,Illy_Cimbali_20,model,67.69,21.8011
b,Illy_Cimbali_20,model,67.69,21.793
b,Illy_Cimbali_20,model,67.806,21.8097
b,Illy_Cimbali_20,model,67.919,21.8263
b,Illy_Cimbali_20,model,68.256,21.851
b,Illy_Cimbali_20,model,68.365,21.8593
b,Illy_Cimbali_20,model,68.589,21.884
b,Illy_Cimbali_20,model,68.589,21.8759
b,Illy_Cimbali_20,model,68.81,21.9009
b,Illy_Cimbali_20,model,68.927,21.9086
b,Illy_Cimbali_20,model,69.353,21.9319
b,Illy_Cimbali_20,model,69.419,21.9683
b,Illy_Cimbali_20,model,69.822,21.9915
b,Illy_Cimbali_20,model,70.264,22.0251
b,Illy_Cimbali_20,model,70.493,22.05
b,Illy_Cimbali_20,model,70.493,22.042
b,Illy_Cimbali_20,model,70.791,22.0721
b,Illy_Cimbali_20,model,71.086,22.0942
b,Illy_Cimbali_20,model,71.388,22.1246
b,Illy_Cimbali_20,model,71.388,22.1163
b,Illy_Cimbali_20,model,71.5,22.1326
b,Illy_Cimbali_20,model,71.717,22.1496
b,Illy_Cimbali_20,model,71.834,22.1576
b,Illy_Cimbali_20,model,72.388,22.2072
b,Illy_Cimbali_20,model,72.388,22.1989
b,Illy_Cimbali_20,model,72.617,22.2238
b,Illy_Cimbali_20,model,72.729,22.2324
b,Illy_Cimbali_20,model,72.842,22.2405
b,Illy_Cimbali_20,model,73.163,22.2775
b,Illy_Cimbali_20,model,73.412,22.2775
b,Illy_Cimbali_20,model,73.737,22.3148
b,Illy_Cimbali_20,model,73.849,22.3231
b,Illy_Cimbali_20,model,73.962,22.3231
b,Illy_Cimbali_20,model,74.07,22.3314
b,Illy_Cimbali_20,model,74.183,22.348
b,Illy_Cimbali_20,model,74.183,22.34
b,Illy_Cimbali_20,model,74.52,22.3727
b,Illy_Cimbali_20,model,74.629,22.381
b,Illy_Cimbali_20,model,75.191,22.4309
b,Illy_Cimbali_20,model,75.303,22.4309
b,Illy_Cimbali_20,model,75.416,22.4389
b,Illy_Cimbali_20,model,75.64,22.4556
b,Illy_Cimbali_20,model,75.861,22.4725
b,Illy_Cimbali_20,model,76.082,22.4972
b,Illy_Cimbali_20,model,76.082,22.4889
b,Illy_Cimbali_20,model,76.199,22.5052
b,Illy_Cimbali_20,model,76.311,22.5135
b,Illy_Cimbali_20,model,76.42,22.5135
b,Illy_Cimbali_20,model,76.869,22.5468
b,Illy_Cimbali_20,model,76.981,22.5554
b,Illy_Cimbali_20,model,77.094,22.5715
b,Illy_Cimbali_20,model,77.203,22.5715
b,Illy_Cimbali_20,model,77.319,22.5801
b,Illy_Cimbali_20,model,77.764,22.613
b,Illy_Cimbali_20,model,78.214,22.646
b,Illy_Cimbali_20,model,78.656,22.6793
b,Illy_Cimbali_20,model,78.773,22.6793
b,Illy_Cimbali_20,model,78.885,22.6956
b,Illy_Cimbali_20,model,78.885,22.6876
b,Illy_Cimbali_20,model,79.11,22.7123
b,Illy_Cimbali_20,model,79.218,22.7206
b,Illy_Cimbali_20,model,79.327,22.7206
b,Illy_Cimbali_20,model,79.893,22.7619
b,Illy_Cimbali_20,model,80.001,22.7705
b,Illy_Cimbali_20,model,80.338,22.7955
b,Illy_Cimbali_20,model,80.447,22.8035
b,Illy_Cimbali_20,model,80.563,22.8035
b,Illy_Cimbali_20,model,80.78,22.8282
b,Illy_Cimbali_20,model,80.78,22.8204
b,Illy_Cimbali_20,model,80.897,22.8368
b,Illy_Cimbali_20,model,81.009,22.8368
b,Illy_Cimbali_20,model,81.346,22.8614
b,Illy_Cimbali_20,model,81.463,22.8732
b,Illy_Cimbali_20,model,81.792,22.8947
b,Illy_Cimbali_20,model,81.838,22.8732
b,Illy_Cimbali_20,model,81.901,22.903
b,Illy_Cimbali_20,model,82.017,22.903
b,Illy_Cimbali_20,model,82.129,22.911
b,Illy_Cimbali_20,model,82.463,22.936
b,Illy_Cimbali_20,model,82.575,22.936
b,Illy_Cimbali_20,model,82.687,22.9526
b,Illy_Cimbali_20,model,82.687,22.9446
b,Illy_Cimbali_20,model,82.8,22.961
b,Illy_Cimbali_20,model,82.912,22.961
b,Illy_Cimbali_20,model,83.137,22.9776
b,Illy_Cimbali_20,model,83.25,22.9859
b,Illy_Cimbali_20,model,83.354,22.9939
b,Illy_Cimbali_20,model,83.471,22.9939
b,Illy_Cimbali_20,model,83.583,23.0109
b,Illy_Cimbali_20,model,83.583,23.0025
b,Illy_Cimbali_20,model,83.691,23.0186
b,Illy_Cimbali_20,model,83.807,23.0186
b,Illy_Cimbali_20,model,84.141,23.0436
b,Illy_Cimbali_20,model,84.254,23.0436
b,Illy_Cimbali_20,model,84.59,23.0685
b,Illy_Cimbali_20,model,84.885,23.0797
b,Illy_Cimbali_20,model,85.106,23.1118
b,Illy_Cimbali_20,model,85.145,23.1015
b,Illy_Cimbali_20,model,85.711,23.1431
b,Illy_Cimbali_20,model,85.819,23.1431
b,Illy_Cimbali_20,model,86.044,23.1597
b,Illy_Cimbali_20,model,86.157,23.1597
b,Illy_Cimbali_20,model,86.494,23.1844
b,Illy_Cimbali_20,model,86.606,23.193
b,Illy_Cimbali_20,model,86.827,23.209
b,Illy_Cimbali_20,model,86.939,23.209
b,Illy_Cimbali_20,model,87.164,23.226
b,Illy_Cimbali_20,model,87.277,23.226
b,Illy_Cimbali_20,model,87.385,23.2426
b,Illy_Cimbali_20,model,87.501,23.2426
b,Illy_Cimbali_20,model,87.718,23.259
b,Illy_Cimbali_20,model,87.835,23.2673
b,Illy_Cimbali_20,model,87.948,23.2673
b,Illy_Cimbali_20,model,88.172,23.2836
b,Illy_Cimbali_20,model,88.284,23.2836
b,Illy_Cimbali_20,model,88.393,23.3005
b,Illy_Cimbali_20,model,88.505,23.3005
b,Illy_Cimbali_20,model,88.618,23.3089
b,Illy_Cimbali_20,model,88.939,23.3186
b,Illy_Cimbali_20,model,88.948,23.3344
b,Illy_Cimbali_20,model,89.401,23.3585
b,Illy_Cimbali_20,model,89.514,23.3585
b,Illy_Cimbali_20,model,89.738,23.3751
b,Illy_Cimbali_20,model,89.851,23.3751
b,Illy_Cimbali_20,model,90.292,23.4081
b,Illy_Cimbali_20,model,90.409,23.4081
b,Illy_Cimbali_20,model,90.629,23.4244
b,Illy_Cimbali_20,model,90.746,23.4244
b,Illy_Cimbali_20,model,90.858,23.4328
b,Illy_Cimbali_20,model,90.971,23.4414
b,Illy_Cimbali_20,model,91.083,23.4414
b,Illy_Cimbali_20,model,91.192,23.4574
b,Illy_Cimbali_20,model,91.304,23.4574
b,Illy_Cimbali_20,model,91.529,23.4741
b,Illy_Cimbali_20,model,91.641,23.4741
b,Illy_Cimbali_20,model,91.866,23.4907
b,Illy_Cimbali_20,model,91.978,23.4907
b,Illy_Cimbali_20,model,92.083,23.4993
b,Illy_Cimbali_20,model,92.199,23.5073
b,Illy_Cimbali_20,model,92.312,23.5157
b,Illy_Cimbali_20,model,92.425,23.5157
b,Illy_Cimbali_20,model,92.649,23.532
b,Illy_Cimbali_20,model,92.761,23.532
b,Illy_Cimbali_20,model,93.203,23.5653
b,Illy_Cimbali_20,model,93.32,23.5653
b,Illy_Cimbali_20,model,93.432,23.5736
b,Illy_Cimbali_20,model,93.541,23.5736
b,Illy_Cimbali_20,model,93.657,23.5816
b,Illy_Cimbali_20,model,93.765,23.5899
b,Illy_Cimbali_20,model,93.878,23.5899
b,Illy_Cimbali_20,model,93.99,23.6069
b,Illy_Cimbali_20,model,94.103,23.6069
b,Illy_Cimbali_20,model,94.215,23.6149
b,Illy_Cimbali_20,model,94.324,23.6149
b,Illy_Cimbali_20,model,94.548,23.6318
b,Illy_Cimbali_20,model,94.657,23.6318
b,Illy_Cimbali_20,model,94.995,23.6565
b,Illy_Cimbali_20,model,95.111,23.6565
b,Illy_Cimbali_20,model,95.335,23.6728
b,Illy_Cimbali_20,model,95.444,23.6728
b,Illy_Cimbali_20,model,95.556,23.6811
b,Illy_Cimbali_20,model,95.669,23.6811
b,Illy_Cimbali_20,model,96.006,23.7061
b,Illy_Cimbali_20,model,96.115,23.7061
b,Illy_Cimbali_20,model,96.227,23.7144
b,Illy_Cimbali_20,model,96.339,23.7224
b,Illy_Cimbali_20,model,96.448,23.7224
b,Illy_Cimbali_20,model,96.564,23.7308
b,Illy_Cimbali_20,model,96.676,23.7308
b,Illy_Cimbali_20,model,96.789,23.7474
b,Illy_Cimbali_20,model,96.902,23.7474
b,Illy_Cimbali_20,model,97.014,23.7557
b,Illy_Cimbali_20,model,97.122,23.7557
b,Illy_Cimbali_20,model,97.347,23.7721
b,Illy_Cimbali_20,model,97.459,23.7721
b,Illy_Cimbali_20,model,97.568,23.7804
b,Illy_Cimbali_20,model,97.685,23.7804
b,Illy_Cimbali_20,model,97.909,23.797
b,Illy_Cimbali_20,model,98.018,23.8053
b,Illy_Cimbali_20,model,98.13,23.8053
b,Illy_Cimbali_20,model,98.242,23.8137
b,Illy_Cimbali_20,model,98.355,23.8137
b,Illy_Cimbali_20,model,98.689,23.8383
b,Illy_Cimbali_20,model,98.801,23.8383
b,Illy_Cimbali_20,model,98.913,23.8469
b,Illy_Cimbali_20,model,99.022,23.8469
b,Illy_Cimbali_20,model,99.25,23.8633
b,Illy_Cimbali_20,model,99.363,23.8633
b,Illy_Cimbali_20,model,99.475,23.8719
b,Illy_Cimbali_20,model,99.584,23.8799
b,Illy_Cimbali_20,model,99.696,23.8799
b,Illy_Cimbali_20,model,99.809,23.8882
b,Illy_Cimbali_20,model,99.921,23.8882
b,Illy_Cimbali_20,model,100.142,23.9046
b,Illy_Cimbali_20,model,100.258,23.9046
b,Illy_Cimbali_20,model,100.37,23.9129
b,Illy_Cimbali_20,model,100.475,23.9129
b,Illy_Cimbali_20,model,100.592,23.9212
b,Illy_Cimbali_20,model,100.704,23.9298
b,Illy_Cimbali_20,model,100.816,23.9378
b,Illy_Cimbali_20,model,100.929,23.9378
b,Illy_Cimbali_20,model,101.041,23.9462
b,Illy_Cimbali_20,model,101.153,23.9462
b,Illy_Cimbali_20,model,101.266,23.9548
b,Illy_Cimbali_20,model,101.374,23.9548
b,Illy_Cimbali_20,model,101.487,23.9625
b,Illy_Cimbali_20,model,101.712,23.9794
b,Illy_Cimbali_20,model,101.824,23.9794
b,Illy_Cimbali_20,model,101.929,23.9875
b,Illy_Cimbali_20,model,102.045,23.9875
b,Illy_Cimbali_20,model,102.157,23.9955
b,Illy_Cimbali_20,model,102.27,23.9955
b,Illy_Cimbali_20,model,102.382,24.0038
b,Illy_Cimbali_20,model,102.495,24.0121
b,Illy_Cimbali_20,model,102.607,24.0121
b,Illy_Cimbali_20,model,102.719,24.0204
b,Illy_Cimbali_20,model,102.828,24.0204
b,Illy_Cimbali_20,model,103.049,24.0374
b,Illy_Cimbali_20,model,103.166,24.0374
b,Illy_Cimbali_20,model,103.386,24.0537
b,Illy_Cimbali_20,model,103.502,24.0537
b,Illy_Cimbali_20,model,103.611,24.062
b,Illy_Cimbali_20,model,103.723,24.062
b,Illy_Cimbali_20,model,103.836,24.0701
b,Illy_Cimbali_20,model,103.948,24.0701
b,Illy_Cimbali_20,model,104.061,24.0784
b,Illy_Cimbali_20,model,104.173,24.0784
b,Illy_Cimbali_20,model,104.503,24.1033
b,Illy_Cimbali_20,model,104.619,24.1033
b,Illy_Cimbali_20,model,104.731,24.1119
b,Illy_Cimbali_20,model,104.84,24.1119
b,Illy_Cimbali_20,model,104.956,24.12
b,Illy_Cimbali_20,model,105.069,24.12
b,Illy_Cimbali_20,model,105.177,24.128
b,Illy_Cimbali_20,model,105.289,24.1363
b,Illy_Cimbali_20,model,105.402,24.1363
b,Illy_Cimbali_20,model,105.514,24.1449
b,Illy_Cimbali_20,model,105.627,24.1449
b,Illy_Cimbali_20,model,105.739,24.153
b,Illy_Cimbali_20,model,105.851,24.153
b,Illy_Cimbali_20,model,105.96,24.1613
b,Illy_Cimbali_20,model,106.076,24.1613
b,Illy_Cimbali_20,model,106.293,24.1779
b,Illy_Cimbali_20,model,106.41,24.1779
b,Illy_Cimbali_20,model,106.522,24.1859
b,Illy_Cimbali_20,model,106.631,24.1859
b,Illy_Cimbali_20,model,106.747,24.1945
b,Illy_Cimbali_20,model,106.859,24.1945
b,Illy_Cimbali_20,model,106.968,24.2026
b,Illy_Cimbali_20,model,107.08,24.2026
b,Illy_Cimbali_20,model,107.305,24.2195
b,Illy_Cimbali_20,model,107.414,24.2195
b,Illy_Cimbali_20,model,107.53,24.2275
b,Illy_Cimbali_20,model,107.643,24.2275
b,Illy_Cimbali_20,model,107.751,24.2358
b,Illy_Cimbali_20,model,107.863,24.2358
b,Illy_Cimbali_20,model,108.084,24.2525
b,Illy_Cimbali_20,model,108.2,24.2525
b,Illy_Cimbali_20,model,108.313,24.2605
b,Illy_Cimbali_20,model,108.425,24.2605
b,Illy_Cimbali_20,model,108.534,24.2688
b,Illy_Cimbali_20,model,108.65,24.2688
b,Illy_Cimbali_20,model,108.759,24.2774
b,Illy_Cimbali_20,model,108.867,24.2774
b,Illy_Cimbali_20,model,109.096,24.2938
b,Illy_Cimbali_20,model,109.204,24.2938
b,Illy_Cimbali_20,model,109.321,24.3024
b,Illy_Cimbali_20,model,109.433,24.3024
b,Illy_Cimbali_20,model,109.538,24.3101
b,Illy_Cimbali_20,model,109.654,24.3101
b,Illy_Cimbali_20,model,109.766,24.3184
b,Illy_Cimbali_20,model,109.879,24.3184
b,Illy_Cimbali_20,model,110.104,24.3351
b,Illy_Cimbali_20,model,110.216,24.3351
b,Illy_Cimbali_20,model,110.325,24.3434
b,Illy_Cimbali_20,model,110.437,24.3434
b,Illy_Cimbali_20,model,110.55,24.3517
b,Illy_Cimbali_20,model,110.658,24.3517
b,Illy_Cimbali_20,model,110.774,24.3603
b,Illy_Cimbali_20,model,110.887,24.3603
b,Illy_Cimbali_20,model,110.999,24.3684
b,Illy_Cimbali_20,model,111.111,24.3684
b,Illy_Cimbali_20,model,111.22,24.3764
b,Illy_Cimbali_20,model,111.332,24.3764
b,Illy_Cimbali_20,model,111.441,24.385
b,Illy_Cimbali_20,model,111.557,24.385
b,Illy_Cimbali_20,model,111.67,24.393
b,Illy_Cimbali_20,model,111.778,24.393
b,Illy_Cimbali_20,model,111.894,24.4013
b,Illy_Cimbali_20,model,112.007,24.4099
b,Illy_Cimbali_20,model,112.112,24.4099
b,Illy_Cimbali_20,model,112.228,24.418
b,Illy_Cimbali_20,model,112.34,24.418
b,Illy_Cimbali_20,model,112.453,24.4263
b,Illy_Cimbali_20,model,112.565,24.4263
b,Illy_Cimbali_20,model,112.677,24.4263
b,Illy_Cimbali_20,model,112.898,24.4432
b,Illy_Cimbali_20,model,113.011,24.4432
b,Illy_Cimbali_20,model,113.124,24.4512
b,Illy_Cimbali_20,model,113.232,24.4512
b,Illy_Cimbali_20,model,113.348,24.4593
b,Illy_Cimbali_20,model,113.46,24.4593
b,Illy_Cimbali_20,model,113.685,24.4759
b,Illy_Cimbali_20,model,113.798,24.4759
b,Illy_Cimbali_20,model,113.906,24.4842
b,Illy_Cimbali_20,model,114.131,24.4842
b,Illy_Cimbali_20,model,114.244,24.4925
b,Illy_Cimbali_20,model,114.352,24.4925
b,Illy_Cimbali_20,model,114.468,24.5009
b,Illy_Cimbali_20,model,114.581,24.5009
b,Illy_Cimbali_20,model,114.802,24.5175
b,Illy_Cimbali_20,model,114.914,24.5175
b,Illy_Cimbali_20,model,115.023,24.5255
b,Illy_Cimbali_20,model,115.251,24.5255
b,Illy_Cimbali_20,model,115.364,24.5338
b,Illy_Cimbali_20,model,115.476,24.5338
b,Illy_Cimbali_20,model,115.697,24.5508
b,Illy_Cimbali_20,model,115.806,24.5508
b,Illy_Cimbali_20,model,115.922,24.5588
b,Illy_Cimbali_20,model,116.143,24.5588
b,Illy_Cimbali_20,model,116.259,24.5671
b,Illy_Cimbali_20,model,116.371,24.5671
b,Illy_Cimbali_20,model,116.592,24.5837
b,Illy_Cimbali_20,model,116.705,24.5837
b,Illy_Cimbali_20,model,116.817,24.5918
b,Illy_Cimbali_20,model,117.042,24.5918
b,Illy_Cimbali_20,model,117.154,24.6001
b,Illy_Cimbali_20,model,117.259,24.6001
b,Illy_Cimbali_20,model,117.488,24.6167
b,Illy_Cimbali_20,model,117.713,24.6167
b,Illy_Cimbali_20,model,117.825,24.6251
b,Illy_Cimbali_20,model,117.934,24.6251
b,Illy_Cimbali_20,model,118.05,24.6334
b,Illy_Cimbali_20,model,118.158,24.6334
b,Illy_Cimbali_20,model,118.383,24.6497
b,Illy_Cimbali_20,model,118.608,24.6497
b,Illy_Cimbali_20,model,118.717,24.6583
b,Illy_Cimbali_20,model,118.833,24.6583
b,Illy_Cimbali_20,model,118.941,24.6664
b,Illy_Cimbali_20,model,119.05,24.6664
b,Illy_Cimbali_20,model,119.166,24.6747
b,Illy_Cimbali_20,model,119.279,24.6747
b,Illy_Cimbali_20,model,119.388,24.6833
b,Illy_Cimbali_20,model,119.503,24.6833
b,Illy_Cimbali_20,model,119.616,24.6913
b,Illy_Cimbali_20,model,119.728,24.6913
b,Illy_Cimbali_20,model,119.837,24.6996
b,Illy_Cimbali_20,model,120.062,24.6996
b,Illy_Cimbali_20,model,120.286,24.716
b,Illy_Cimbali_20,model,120.508,24.716
b,Illy_Cimbali_20,model,120.62,24.7243
b,Illy_Cimbali_20,model,120.732,24.7243
b,Illy_Cimbali_20,model,120.841,24.7326
b,Illy_Cimbali_20,model,120.957,24.7326
b,Illy_Cimbali_20,model,121.069,24.7409
b,Illy_Cimbali_20,model,121.182,24.7409
b,Illy_Cimbali_20,model,121.295,24.7492
b,Illy_Cimbali_20,model,121.407,24.7492
b,Illy_Cimbali_20,model,121.515,24.7576
b,Illy_Cimbali_20,model,121.624,24.7576
b,Illy_Cimbali_20,model,121.74,24.7662
b,Illy_Cimbali_20,model,121.961,24.7662
b,Illy_Cimbali_20,model,122.19,24.7822
b,Illy_Cimbali_20,model,122.411,24.7822
b,Illy_Cimbali_20,model,122.523,24.7908
b,Illy_Cimbali_20,model,122.635,24.7908
b,Illy_Cimbali_20,model,122.748,24.7989
b,Illy_Cimbali_20,model,122.973,24.7989
b,Illy_Cimbali_20,model,123.194,24.8155
b,Illy_Cimbali_20,model,123.306,24.8155
b,Illy_Cimbali_20,model,123.415,24.8238
b,Illy_Cimbali_20,model,123.643,24.8238
b,Illy_Cimbali_20,model,123.756,24.8321
b,Illy_Cimbali_20,model,123.868,24.8321
b,Illy_Cimbali_20,model,123.98,24.8407
b,Illy_Cimbali_20,model,124.089,24.8407
b,Illy_Cimbali_20,model,124.202,24.8488
b,Illy_Cimbali_20,model,124.314,24.8488
b,Illy_Cimbali_20,model,124.426,24.8568
b,Illy_Cimbali_20,model,124.651,24.8568
b,Illy_Cimbali_20,model,124.763,24.8654
b,Illy_Cimbali_20,model,124.872,24.8654
b,Illy_Cimbali_20,model,124.985,24.8737
b,Illy_Cimbali_20,model,125.097,24.8737
b,Illy_Cimbali_20,model,125.209,24.8818
b,Illy_Cimbali_20,model,125.322,24.8818
b,Illy_Cimbali_20,model,125.434,24.8904
b,Illy_Cimbali_20,model,125.655,24.8904
b,Illy_Cimbali_20,model,125.767,24.8987
b,Illy_Cimbali_20,model,125.88,24.8987
b,Illy_Cimbali_20,model,125.989,24.9067
