reference_pressure_round__bar,time__s,pressure__bar,pressure_std__bar,basket_pressure__bar,basket_pressure_std__bar,mass__g,mass_std__g,mass_flow_rate__g_per_s,mass_flow_rate_std__g_per_s
7.000000,36.736737,7.155964,0.003191,6.746307,0.010932,21.443871,2.445711,1.838707,0.132377
7.000000,36.836837,7.153931,0.002205,6.742969,0.010519,21.609114,2.463161,1.852043,0.130079
7.000000,36.936937,7.155978,0.001608,6.743602,0.012136,21.783783,2.471657,1.866256,0.128945
7.000000,37.037037,7.156164,0.008972,6.743611,0.013309,21.976814,2.489942,1.867859,0.130066
7.000000,37.137137,7.151376,0.011052,6.738211,0.010052,22.168014,2.500900,1.873445,0.133564
7.000000,37.237237,7.155844,0.007296,6.742000,0.012297,22.360968,2.506043,1.880244,0.132969
7.000000,37.337337,7.152178,0.005905,6.738086,0.010405,22.540649,2.522846,1.883091,0.129907
7.000000,37.437437,7.145882,0.006507,6.730648,0.015417,22.715042,2.542015,1.893842,0.133558
7.000000,37.537538,7.146269,0.005346,6.730888,0.013581,22.917219,2.552820,1.895404,0.132707
7.000000,37.637638,7.151906,0.008657,6.735881,0.021408,23.106872,2.561905,1.902290,0.128357
7.000000,37.737738,7.141811,0.009158,6.724472,0.022197,23.310511,2.574812,1.914472,0.133435
